Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-10-28,2024,10,28,,8.6,,-1.2,,3.7,,14.3,,0.0,,2.0,,0.0,,2.0,,,,21.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-10-29,2024,10,29,,5.3,,-2.3,,1.5,,16.5,,0.0,,2.6,,0.4,,3.8,,0.0,T,34.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-10-30,2024,10,30,,4.2,,-1.8,,1.2,,16.8,,0.0,,0.4,,0.2,,0.8,,0.0,T,2.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-10-31,2024,10,31,,10.8,,-0.7,,5.1,,12.9,,0.0,,4.2,,0.0,,4.2,,,,19.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-01,2024,11,1,,14.4,,7.0,,10.7,,7.3,,0.0,,7.8,,0.0,,7.8,,,,33.0,,69.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-02,2024,11,2,,6.9,,1.6,,4.3,,13.7,,0.0,,2.0,,0.0,,2.0,,,,35.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-03,2024,11,3,,5.2,,-0.9,,2.2,,15.8,,0.0,,0.0,,0.0,T,0.0,T,,,31.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-04,2024,11,4,,2.0,,-0.9,,0.6,,17.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,32.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-05,2024,11,5,,3.8,,-1.8,,1.0,,17.0,,0.0,,0.4,,0.0,,0.4,,,,31.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-06,2024,11,6,,10.1,,2.8,,6.5,,11.5,,0.0,,13.8,,0.0,,13.8,,,,35.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-07,2024,11,7,,6.7,,1.5,,4.1,,13.9,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-08,2024,11,8,,6.4,,2.8,,4.6,,13.4,,0.0,,0.6,,0.0,,0.6,,,,29.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-09,2024,11,9,,7.6,,1.8,,4.7,,13.3,,0.0,,2.6,,0.0,T,2.6,,,,36.0,,90.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-10,2024,11,10,,2.5,,0.5,,1.5,,16.5,,0.0,,0.0,,0.0,T,0.6,,0.0,T,34.0,,85.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-11,2024,11,11,,7.2,,1.4,,4.3,,13.7,,0.0,,2.6,,0.0,,2.6,,,,18.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-12,2024,11,12,,12.7,,6.9,,9.8,,8.2,,0.0,,15.6,,0.0,,15.6,,,,19.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-13,2024,11,13,,11.9,,2.4,,7.2,,10.8,,0.0,,39.6,,0.0,,39.6,,,,3.0,,85.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-14,2024,11,14,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-15,2024,11,15,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-16,2024,11,16,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-17,2024,11,17,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-18,2024,11,18,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-19,2024,11,19,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-20,2024,11,20,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-21,2024,11,21,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-22,2024,11,22,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-23,2024,11,23,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-24,2024,11,24,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-25,2024,11,25,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-26,2024,11,26,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-27,2024,11,27,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-28,2024,11,28,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-29,2024,11,29,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-11-30,2024,11,30,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-01,2024,12,1,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-02,2024,12,2,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-03,2024,12,3,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-04,2024,12,4,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-05,2024,12,5,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-06,2024,12,6,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-07,2024,12,7,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-08,2024,12,8,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-09,2024,12,9,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-10,2024,12,10,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-11,2024,12,11,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-12,2024,12,12,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-13,2024,12,13,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-14,2024,12,14,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-15,2024,12,15,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-16,2024,12,16,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-17,2024,12,17,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-18,2024,12,18,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-19,2024,12,19,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-20,2024,12,20,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-21,2024,12,21,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-22,2024,12,22,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-23,2024,12,23,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-24,2024,12,24,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-25,2024,12,25,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-26,2024,12,26,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-27,2024,12,27,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-28,2024,12,28,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-29,2024,12,29,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-30,2024,12,30,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-12-31,2024,12,31,,,,,,,,,,,,,,,,,,,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-01,2020,1,1,,1.6,,-2.6,,-0.5,,18.5,,0.0,,3.8,,2.6,,6.2,,36.0,,15.0,,87.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-02,2020,1,2,,1.6,,-1.8,,-0.1,,18.1,,0.0,,0.8,,0.0,T,0.8,,28.0,,24.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-03,2020,1,3,,-0.4,,-2.2,,-1.3,,19.3,,0.0,,0.0,,0.0,T,0.0,T,25.0,,29.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-04,2020,1,4,,0.5,,-2.7,,-1.1,,19.1,,0.0,,0.0,,0.2,,0.2,,24.0,,28.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-05,2020,1,5,,-0.6,,-2.4,,-1.5,,19.5,,0.0,,0.0,,30.2,,17.4,,24.0,,2.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-06,2020,1,6,,-0.9,,-5.3,,-3.1,,21.1,,0.0,,0.0,,12.8,,9.4,,63.0,,3.0,,93.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-07,2020,1,7,,-2.1,,-6.6,,-4.4,,22.4,,0.0,,0.0,,7.0,,3.0,,69.0,,21.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-08,2020,1,8,,3.2,,-6.9,,-1.9,,19.9,,0.0,,6.8,,3.6,,12.6,,57.0,,22.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-09,2020,1,9,,0.5,,-10.4,,-5.0,,23.0,,0.0,,0.0,,1.4,,1.0,,52.0,,29.0,,93.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-10,2020,1,10,,-3.2,,-13.4,,-8.3,,26.3,,0.0,,0.0,,0.8,,0.6,,50.0,,30.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-11,2020,1,11,,4.4,,-3.2,,0.6,,17.4,,0.0,,6.8,,4.2,,10.6,,49.0,,25.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-12,2020,1,12,,4.2,,-8.1,,-2.0,,20.0,,0.0,,0.0,,9.8,,6.8,,40.0,,28.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-13,2020,1,13,,-4.6,,-11.3,,-8.0,,26.0,,0.0,,0.0,,0.6,,0.0,T,49.0,,1.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-14,2020,1,14,,-8.4,,-12.9,,-10.7,,28.7,,0.0,,0.0,,0.2,,0.0,T,48.0,,31.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-15,2020,1,15,,-7.9,,-12.8,,-10.4,,28.4,,0.0,,0.0,,2.4,,1.6,,40.0,,25.0,,32.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-16,2020,1,16,,-5.4,,-12.9,,-9.2,,27.2,,0.0,,0.0,,0.0,T,0.0,T,42.0,,,,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-17,2020,1,17,,-2.6,,-5.5,,-4.1,,22.1,,0.0,,0.0,,76.2,,40.8,,45.0,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-18,2020,1,18,,-4.3,,-15.4,,-9.9,,27.9,,0.0,,0.0,,2.0,,2.0,,115.0,E,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-19,2020,1,19,,1.7,,-15.2,,-6.8,,24.8,,0.0,,0.4,,12.0,,9.4,,117.0,,,,,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-20,2020,1,20,,2.1,,-6.5,,-2.2,,20.2,,0.0,,1.4,,1.2,,1.8,,125.0,,23.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-21,2020,1,21,,-5.0,,-13.7,,-9.4,,27.4,,0.0,,0.0,,0.4,,0.2,,124.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-22,2020,1,22,,-4.8,,-16.3,,-10.6,,28.6,,0.0,,0.0,,0.0,,0.0,,124.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-23,2020,1,23,,-1.2,,-7.6,,-4.4,,22.4,,0.0,,0.0,,0.0,T,0.0,T,120.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-24,2020,1,24,,0.6,,-11.3,,-5.4,,23.4,,0.0,,0.0,,0.0,T,0.0,T,118.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-25,2020,1,25,,-5.8,,-13.1,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,115.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-26,2020,1,26,,0.2,,-9.4,,-4.6,,22.6,,0.0,,0.0,,0.0,,0.0,,115.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-27,2020,1,27,,4.6,,-1.6,,1.5,,16.5,,0.0,,5.4,,0.0,T,5.4,,107.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-28,2020,1,28,,-0.2,,-2.6,,-1.4,,19.4,,0.0,,1.4,,1.6,,2.4,,84.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-29,2020,1,29,,-1.0,,-3.0,,-2.0,,20.0,,0.0,,0.0,,0.8,,0.2,,72.0,,5.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-30,2020,1,30,,-1.0,,-6.0,,-3.5,,21.5,,0.0,,0.0,,2.4,,2.2,,70.0,,4.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-01-31,2020,1,31,,-4.7,,-8.7,,-6.7,,24.7,,0.0,,0.0,,0.4,,0.2,,71.0,,31.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-01,2020,2,1,,-5.9,,-11.8,,-8.9,,26.9,,0.0,,0.0,,0.0,T,0.0,T,67.0,,35.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-02,2020,2,2,,5.0,,-8.3,,-1.7,,19.7,,0.0,,19.2,,15.6,,26.2,,67.0,,19.0,,87.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-03,2020,2,3,,-1.0,,-3.6,,-2.3,,20.3,,0.0,,0.0,,0.0,T,0.0,T,68.0,,29.0,,91.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-04,2020,2,4,,-0.4,,-4.8,,-2.6,,20.6,,0.0,,0.0,,0.0,,0.0,,65.0,,29.0,,72.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-05,2020,2,5,,-0.6,,-7.8,,-4.2,,22.2,,0.0,,0.0,,1.0,,0.6,,63.0,,31.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-06,2020,2,6,,-4.0,,-7.9,,-6.0,,24.0,,0.0,,0.0,,1.8,,1.4,,64.0,,32.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-07,2020,2,7,,6.2,,-4.5,,0.9,,17.1,,0.0,,7.6,,14.7,,17.2,,74.0,,21.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-08,2020,2,8,,8.1,,-7.2,,0.5,,17.5,,0.0,,1.8,,0.0,T,1.8,,68.0,,26.0,,118.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-09,2020,2,9,,,M,,M,,M,,M,,M,0.0,,1.0,,0.4,,51.0,,30.0,,74.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-10,2020,2,10,,-1.0,,-9.5,,-5.3,,23.3,,0.0,,0.0,,2.6,,2.2,,40.0,,25.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-11,2020,2,11,,1.2,,-4.2,,-1.5,,19.5,,0.0,,0.0,,2.4,,0.6,,38.0,,32.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-12,2020,2,12,,-1.0,,-6.6,,-3.8,,21.8,,0.0,,0.0,,18.6,,14.8,,30.0,,33.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-13,2020,2,13,,-0.8,,-7.0,,-3.9,,21.9,,0.0,,0.0,,2.6,,1.8,,39.0,,25.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-14,2020,2,14,,-4.2,,-17.2,,-10.7,,28.7,,0.0,,0.0,,0.0,T,0.0,T,39.0,,30.0,,78.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-15,2020,2,15,,-6.8,,-15.9,,-11.4,,29.4,,0.0,,0.0,,0.0,,0.0,,34.0,,32.0,,80.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-16,2020,2,16,,-0.6,,-6.9,,-3.8,,21.8,,0.0,,0.0,,0.2,,0.2,,26.0,,27.0,,78.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-17,2020,2,17,,1.8,,-3.6,,-0.9,,18.9,,0.0,,1.1,,3.6,,5.9,,26.0,,26.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-18,2020,2,18,,-3.3,,-11.7,,-7.5,,25.5,,0.0,,0.0,,2.4,,1.2,,24.0,,34.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-19,2020,2,19,,5.2,,-11.9,,-3.4,,21.4,,0.0,,8.6,,5.0,,11.0,,24.0,,20.0,,109.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-20,2020,2,20,,-3.0,,-13.2,,-8.1,,26.1,,0.0,,0.0,,2.0,,0.5,,23.0,,29.0,,87.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-21,2020,2,21,,-8.0,,-13.3,,-10.7,,28.7,,0.0,,0.0,,0.0,,0.0,,23.0,,30.0,,72.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-22,2020,2,22,,-3.0,,-13.6,,-8.3,,26.3,,0.0,,0.0,,0.0,T,0.0,T,23.0,,26.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-23,2020,2,23,,1.5,,-4.1,,-1.3,,19.3,,0.0,,0.0,,0.0,T,0.0,T,22.0,,27.0,,61.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-24,2020,2,24,,1.5,,-5.3,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,20.0,,21.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-25,2020,2,25,,4.0,,-1.1,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,19.0,,23.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-26,2020,2,26,,1.4,,-3.7,,-1.2,,19.2,,0.0,,0.0,,0.0,T,0.0,T,18.0,,,,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-27,2020,2,27,,-3.6,,-7.8,,-5.7,,23.7,,0.0,,0.0,,0.0,T,0.0,T,18.0,,13.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-28,2020,2,28,,0.5,,-4.9,,-2.2,,20.2,,0.0,,0.0,,11.6,,6.0,,26.0,,14.0,,87.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-02-29,2020,2,29,,0.2,,-9.2,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,29.0,,29.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-01,2020,3,1,,-1.8,,-9.6,,-5.7,,23.7,,0.0,,0.0,,14.8,,10.6,,28.0,,7.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-02,2020,3,2,,-2.2,,-11.9,,-7.1,,25.1,,0.0,,0.0,,9.4,,6.8,,49.0,,4.0,,63.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-03,2020,3,3,,3.3,,-12.3,,-4.5,,22.5,,0.0,,0.4,,0.0,T,0.4,,50.0,,20.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-04,2020,3,4,,7.6,,0.8,,4.2,,13.8,,0.0,,17.0,,0.0,,17.0,,37.0,,21.0,,96.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-05,2020,3,5,,2.1,,-2.3,,-0.1,,18.1,,0.0,,0.0,,0.2,,0.2,,31.0,,27.0,,94.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-06,2020,3,6,,-0.1,,-8.0,,-4.1,,22.1,,0.0,,0.0,,0.0,T,0.0,T,30.0,,30.0,,80.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-07,2020,3,7,,-3.3,,-10.2,,-6.8,,24.8,,0.0,,0.0,,15.8,,13.2,,28.0,,4.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-08,2020,3,8,,-1.5,,-8.3,,-4.9,,22.9,,0.0,,0.0,,5.8,,4.0,,48.0,,2.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-09,2020,3,9,,-4.4,,-14.3,,-9.4,,27.4,,0.0,,0.0,,0.0,T,0.0,T,50.0,,32.0,,63.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-10,2020,3,10,,,M,,M,,M,,M,,M,0.0,,0.6,,0.4,,48.0,,33.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-11,2020,3,11,,3.6,,-5.5,,-1.0,,19.0,,0.0,,2.8,,0.2,,2.8,,48.0,,18.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-12,2020,3,12,,-2.4,,-6.2,,-4.3,,22.3,,0.0,,0.0,,0.0,T,0.0,T,35.0,,3.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-13,2020,3,13,,-2.6,,-8.3,,-5.5,,23.5,,0.0,,0.0,,0.0,T,0.0,T,35.0,,16.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-14,2020,3,14,,4.4,,-3.7,,0.4,,17.6,,0.0,,5.6,,0.0,T,5.6,,34.0,,17.0,,98.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-15,2020,3,15,,-0.6,,-7.7,,-4.2,,22.2,,0.0,,0.0,,0.2,,0.0,T,28.0,,29.0,,85.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-16,2020,3,16,,-4.1,,-12.0,,-8.1,,26.1,,0.0,,0.0,,0.0,T,0.0,T,28.0,,2.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-17,2020,3,17,,-0.9,,-12.1,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,27.0,,18.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-18,2020,3,18,,4.8,,-4.9,,-0.1,,18.1,,0.0,,4.0,,0.4,,4.2,,27.0,,20.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-19,2020,3,19,,-1.2,,-8.3,,-4.8,,22.8,,0.0,,0.0,,0.0,,0.0,,20.0,,29.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-20,2020,3,20,,5.1,,-8.1,,-1.5,,19.5,,0.0,,7.2,,2.0,,8.8,,23.0,,21.0,,117.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-21,2020,3,21,,7.2,,-5.8,,0.7,,17.3,,0.0,,4.0,,0.0,,4.0,,19.0,,21.0,,98.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-22,2020,3,22,,-4.6,,-7.8,,-6.2,,24.2,,0.0,,0.0,,1.2,,0.6,,16.0,,30.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-23,2020,3,23,,0.1,,-9.9,,-4.9,,22.9,,0.0,,0.0,,0.0,T,0.0,T,17.0,,31.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-24,2020,3,24,,0.4,,-7.2,,-3.4,,21.4,,0.0,,1.0,,16.6,,11.8,,17.0,,14.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-25,2020,3,25,,0.1,,-4.1,,-2.0,,20.0,,0.0,,3.2,,1.8,,5.4,,30.0,,36.0,,91.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-26,2020,3,26,,0.4,,-5.3,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,29.0,,13.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-27,2020,3,27,,3.9,,-1.3,,1.3,,16.7,,0.0,,27.0,,0.0,T,27.0,,25.0,,16.0,,74.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-28,2020,3,28,,2.5,,-0.9,,0.8,,17.2,,0.0,,0.4,,1.2,,1.6,,21.0,,3.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-29,2020,3,29,,-0.7,,-2.7,,-1.7,,19.7,,0.0,,4.8,,0.4,,5.6,,20.0,,36.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-30,2020,3,30,,-0.2,,-2.0,,-1.1,,19.1,,0.0,,4.6,,0.0,,4.6,,18.0,,2.0,,81.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2020-03-31,2020,3,31,,3.2,,-2.2,,0.5,,17.5,,0.0,,4.8,,0.0,,4.8,,18.0,,14.0,,37.0,
